company_code,company_name,pdf_filename,page_index,pdf_file_page,matched_categories,matched_keywords,issuer_alias_hits,hard_negative_hits,non_target_keywords,rule_or_promise_keywords,strong_event_hits,score,candidate_status,selection_source,parent_hit_page,expansion_reason,section_context,section_context_source,entity_scope,entity_scope_reason,issuer_bound_event,issuer_bound_event_reason,event_evidence_count,non_event_narrative,text_length,snippet
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,553,554,equity_snapshot,出资比例|股东名称|股权结构,影石创新,,,,action|amount_or_ratio|date|issuer_alias|target_keyword,3,drop,direct_hit,,,,,other_entity,entity_profile_heading:东莞晶彩光学有限公司|珠海横琴融焱投资合伙企业（有限合伙|珠海横琴融燚管理咨询合伙企业,no,,3,,692,"1-1-554 成立时间 2021 年9 月2 日 法定代表人 刘绪明 注册资本 1,582.80 万元 实收资本 1,076.30 万元 统一社会信用代码 91441900MA573CJW4B 注册地及主要经营地 广东省东莞市望牛墩镇朱平沙科技二路2 号1 号楼801 室 主营业务 光学仪器制造 截至本招股说明书签署日，融光光学的股权结构情况如下： 序 号 股东名称 出资比例 （%） 出资额 （万元） 珠海横琴融燚管理咨询合伙企业（普通合伙） 32.0003 506.5000 影石创新科技股份有限公司 20.0000 316.5600 东莞晶彩光学有限公司 15.4625 244.7400 田强军 12.6358 200.0000 刘绪明 12.6358 200.0000 珠海横琴融焱投资合伙企业（有限合伙） 7.2656 115.0000 合计 100.000"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,4,5,equity_snapshot,持股比例,,利润分配|承诺|投资者保护|约束措施|股利分配|风险因素,,,amount_or_ratio|target_keyword,-13,drop,direct_hit,,,,,unclear,,no,,1,滚存利润|滚存未分配利润,999,资者自主判断发行人的投资价值，自主作出投资决策，自行承担 因发行人经营与收益变化或者股票价格变动引致的投资风险。 二、本次发行相关各方作出的重要承诺 本次发行有关的各项重要承诺、未能履行承诺的约束措施的具体内容参见本招股说明书“第四 节 发行人基本情况”之“九、重要承诺”之“（一）与本次公开发行有关的承诺情况”。 三、本次发行前滚存利润的分配安排 经公司股东大会审议通过，公司本次发行前滚存未分配利润由本次发行完成后的新老股东按发 行后的持股比例共享。 四、本次发行上市后公司的利润分配政策 经公司股东大会审议通过，本次公开发行股票成功后，公司本次发行前滚存未分配利润由本次 发行完成后的新老股东按发行后的持股比例共享。公司发行上市后的股利分配政策具体内容参见本 招股说明书“第十一节 投资者保护”之“二、本次发行上市后的股利分配政策和决策程序”。本 公司提请投资者需认真阅读该章节的全部内容。 五、特别风险提示 本公司提醒投资者认真阅读本招股说明书的“第三节 风险因素”部分，
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,12,13,share_transfer_flow,股份转让,,,,,action|date|target_keyword,0,drop,direct_hit,,,,,other_entity,other_entity_event_clause:东北证券股份有限公司|全国中小企业股份转让系统有限责任公司,no,,2,,1015,1-1-13 全国股转系统、新三板 指 全国中小企业股份转让系统 全国股转公司 指 全国中小企业股份转让系统有限责任公司 报告期 指 2022 年度、2023 年度及2024 年度 报告期各期末 指 2022 年12 月31 日、2023 年12 月31 日及2024 年12 月31 日 保荐人、保荐机构、主承销商、 东北证券 指 东北证券股份有限公司 律师事务所 指 北京国枫律师事务所 审计机构、天健会计师 指 天健会计师事务所（特殊普通合伙） 元、万元、亿元 指 人民币元、人民币万元
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,13,14,,,三协电机,,,,action|amount_or_ratio|date|issuer_alias,11,candidate,direct_hit,,,,,unclear,,no,,3,,1049,"1-1-14 第二节 概览 本概览仅对招股说明书作扼要提示。投资者作出投资决策前，应认真阅读招股说明书全文。 一、 发行人基本情况 公司名称 常州三协电机股份有限 公司 统一社会信用代码 91320405743730274F 证券简称 三协电机 证券代码 873669 有限公司成立日期 2002 年11 月7 日 股份公司成立日期 2018 年9 月29 日 注册资本 5,310.93 万元 法定代表人 盛祎 办公地址 江苏省常州市武进区潞城街道富民路218 号5 号楼 注册地址 江苏省常州市经济开发区富民路222 号 控股股东 盛祎 实际控制人 盛祎、朱绶青 主办券商 东北证券"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,29,30,share_transfer_flow,股份转让,三协电机,,,,action|amount_or_ratio|date|issuer_alias|target_keyword,14,candidate,direct_hit,,,,,unclear,,no,,3,,783,"1-1-30 第四节 发行人基本情况 一、 发行人基本信息 公司全称 常州三协电机股份有限公司 英文全称 CHANGZHOU 3X MOTION TECHNOLOGIES CO.,LTD. 证券代码 873669 证券简称 三协电机 统一社会信用代码 91320405743730274F 注册资本 5,310.93 万元 法定代表人 盛祎 成立日期 2002 年11 月7 日 办公地址 江苏省常州市武进区潞城街道富民路218 号5 号楼 注册地址 江苏省常州市经济开发区富民路222 号 邮政编码 213000"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,31,32,company_establishment|subscription_flow|equity_snapshot,新增股份|股权结构|验资报告,三协电机,募集资金用途|股利分配,,,action|amount_or_ratio|date|establishment_signature|issuer_alias|issuer_structure_heading|target_keyword,10,candidate,direct_hit,,,,,issuer,explicit_issuer_structure_heading,no,,5,,1061,"1-1-32 有限公司股票定向发行无异议的函》（股转函〔2022〕1807 号）。 2022 年8 月15 日，苏亚金诚出具《验资报告》（苏亚锡验[2022]7 号），经审验，截至2022 年8 月9 日，公司已收到稳正景明、长泽创投缴纳的出资款2,374.40 万元。 本次股票发行新增股份于2022 年9 月1 日在股转系统挂牌并公开转让。 2、2023 年股票发行 2023 年5 月26 日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份 有限公司股票定向发行说明书>的议案》。2023 年6 月15 日，公司召开2023 年第三次临时股"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,33,34,equity_snapshot,出资比例|持股比例,三协电机,,合伙人名称|执行事务合伙人,,action|amount_or_ratio|date|issuer_alias|target_keyword,-1,drop,direct_hit,,,,,other_entity,other_entity_event_clause:有限合伙企业|深圳市稳正景明创业投资企业（有限合伙|深圳市稳正资产管理有限公司,no,,3,,1131,11 月至今，任晟亿电气董事长；2023 年5 月至今，任香港三协董事； 2023 年11 月至今，任三协设备执行董事；2023 年11 月至今，任新时代动力总经理；2024 年8 月 至今，任美国三协经理。 朱绶青：中国国籍，无境外永久居留权，女，1972 年10 月出生，大专学历，身份证号码为 3204051972********。1992 年8 月至今，在常州市第二十四中学工作，任教师；2018 年9 月至2023 年10 月，任三协电机董事。 盛月瑶，中国国籍，无境外永久居留权，女，1969 年11 月出生，大专学历。1988 年8 月至1998 年1 月，任江苏靖江邮电局报房员工；1998 年1 月至2019 年11 月，任中国联合网络通信有限公司 靖江市分公司集团部员工；2020 年1 月至2022 年11 月，任晟亿电气（上海）有限公司董事长；2011 年7 月至今历任常州三协电机股份有限公司（含常州市三协电机电器有限公司、常州市三协电机电 器股份有限公
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,34,35,equity_snapshot,持股比例|股本结构,,,基金管理人,,amount_or_ratio|date|issuer_structure_heading|snapshot_signature|target_keyword,13,candidate,direct_hit,,,issuer_structure,发行人股本情况,issuer,explicit_issuer_structure_heading,no,,4,,1009,"法定代表人为熊强波。深圳市稳正资产管理有限 公司于2014 年6 月4 日完成私募基金管理人备案登记，登记编号P1003586。 （三） 发行人的股份存在涉诉、质押、冻结或其他有争议的情况 截至本招股说明书签署日，发行人的股份不存在涉诉、质押、冻结或其他有争议的情况。 （四） 控股股东、实际控制人所控制的其他企业情况 截至本招股说明书签署日，除发行人及子公司外，盛祎、朱绶青无其他控制的企业。 五、 发行人股本情况 （一） 本次发行前后的股本结构情况 本次发行前，公司总股本为5,310.93 万股，本次发行上市预计向公众发行不超过1,800.00 万股 （含本数，不考虑公司本次发行的超额配售选择权），或不超过2,070.00 万股（含本数，全额行使 公司本次发行的超额配售选择权），发行后公众股东持股比例占发行后总股本的比例不低于25%。 在不考虑公司本次发行的超额配售选择权的情况下，本次发行前后的股本情况如下表： 序 号 股东姓名 发行前 发行后 股数（股） 持股比例（"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,36,equity_snapshot,持股比例,,,,,issuer_structure_heading|target_keyword,13,candidate,direct_hit+event_bundle_context,35,bridge_page_continuity|same_section_context|strong_core_signature|table_like|情况如下,issuer_structure,发行人股本情况,issuer,issuer_structure_table_continuation,no,,2,,958,"400 0.08 41,400 0.06 付荷庆 41,400 0.08 41,400 0.06 陈韵 13,800 0.03 13,800 0.02 张雯华 0.00 0.00 本次发行对象 - - 18,000,000 25.31 合 计 53,109,300 100.00 71,109,300 100.00 在全额行使公司本次发行的超额配售选择权的情况下，本次发行前后的股本情况如下表： 序号 股东姓名 发行前 发行后 股数（股） 持股比例（%） 股数（股） 持股比例（%） 盛祎 33,444,438 62.97 33,444,438 45.31 朱绶青 10,349,724 19.49 10,349,724 14.02 稳正景明 4,866,965 9.16 4,866,965 6.59 长泽创投 2,447,035 4.61 2,447,035 3.32 盛月瑶 538,200 1.01 538,200 0.73 盛松 207,000 0.39 207,000"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,36,37,share_transfer_flow|equity_snapshot,持股数量|股东名称|股份转让,,,执行事务合伙人,,action|amount_or_ratio|date|snapshot_signature|target_keyword,23,candidate,direct_hit+event_bundle_context,35,bridge_page_continuity|issuer_bound_event|same_section_context|strong_core_signature|table_like|具体如下|情况如下,issuer_structure,发行人股本情况,issuer,issuer_bound_event_clause,yes,strong_issuer_capital_pattern,5,,879,"1-1-37 合 计 53,109,300 100.00 73,809,300 100.00 （二） 本次发行前公司前十名股东情况 序号 股东姓名/名称 担任职务 持股数量（万 股） 限售数量（万 股） 股权比例（%） 盛祎 董事长、总经理 3,344.44 3,344.44 62.97 朱绶青 - 1,034.97 1,034.97 19.49 稳正景明 - 486.70 486.70 9.16 长泽创投 - 244.70 244.70 4.61 盛月瑶 人力资源顾问 53.82 53.82 1.01 盛松 董事、销售总监 20.70 20.70 0.39 薛小丽 董事、财务总监 20.70 2"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,37,38,,,,董事、监事、高级管理人员,,,action|amount_or_ratio|date,11,review,direct_hit+event_bundle_context,35,bridge_page_continuity|issuer_bound_event|same_section_context,issuer_structure,发行人股本情况,issuer,issuer_bound_event_clause,yes,strong_issuer_capital_pattern,5,,1063,1-1-38 盛月瑶 321024196911****** 无 1.0134 人力资源顾问 盛松 321282197708****** 无 0.3898 董事、销售总监 薛小丽 320405196202****** 无 0.3898 董事、财务总监 倪进宽 342622197508****** 无 0.3898 技术总监 余方成 320482198704****** 无 0.3898 运营总监 吴春扣 321020197003****** 无 0.2598 工程部经理 陆宇君 320211198310****** 无 0.2079 销售经理 戈翔俊 320405198801****** 无 0.2079 技术经理 陈都亮 320382198502****** 无 0.1299 资源采购经理 圣利 342425198506****** 无 0.1299 制造部经理 董雪强 320483198411****** 无 0.0780 工程主管 文涛 612301197510*
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,38,39,historical_evolution|equity_snapshot,历史沿革|股权结构,三协电机,子公司情况|股权激励,基金管理人,,action|amount_or_ratio|date|issuer_alias|target_keyword,0,drop,direct_hit,,,issuer_structure,发行人股本情况,other_entity,other_entity_event_clause:杭州三合融创科技有限公司,no,,3,,831,份的私募投资基金纳入监管情况 直接持有发行人的股东中，稳正景明和长泽创投为私募基金。稳正景明于2020 年11 月16 日 在中国证券投资基金业协会备案，备案编码为SNG030；长泽创投于2022 年6 月27 日在中国证券 投资基金业协会备案，备案编码为SVU935。稳正景明和长泽创投的基金管理人为深圳市稳正资产 管理有限公司，已于2014 年6 月4 日完成私募基金管理人备案登记，登记编号P1003586。 3、其他披露情况 发行人历史沿革中存在股权代持情况，具体情况参见公司挂牌时于全国股转系统披露的《常州 三协电机股份有限公司公开转让说明书》。 2021 年3 月，上述股权代持已解除，涉及代持各方不存在纠纷或潜在纠纷，上述股权代持情况 不影响发行人股权有效性，不构成本次发行的实质性法律障碍。截至本招股说明书签署日，公司不 存在股权代持的情况。 六、 股权激励等可能导致发行人股权结构变化的事项 截至本招股说明书签署日，公司实施并完成过一次股权激励，不存在其他已经制
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,42,43,equity_snapshot,持股比例|股东名称,三协电机,,,,action|amount_or_ratio|date|issuer_alias|issuer_structure_heading|snapshot_signature|target_keyword,18,candidate,direct_hit,,,issuer_structure,发行人股本情况,issuer,issuer_structure_table_continuation,no,,5,,908,1-1-43 入股时间 2022 年11 月25 日 最近一年及一期末净资产 322.00 万元（截至2024 年12 月31 日） 最近一年及一期净利润 -39.27 万元（截至2024 年12 月31 日） 是否经过审计 否 审计机构名称 - （三） 孙公司情况 1、深圳三协 企业名称 深圳市三协电机有限公司 成立日期 2019 年5 月21 日 注册资本 400 万元 实收资本 400 万元 注册地 深圳市宝安区石岩街道罗租社区罗租工业大道2 号B 栋502 主要生产经营地 深圳市宝安区石岩街道罗租社区罗租工业大道2 号B 栋502 主要产品或服务 减速机、减速电机的研发、生产、销售 主营业务及其与发行人主 营业务关系 减速机、减速电机的研发、生产、销售，是发行人主营业务的组成部 分 股东构成 股东名称 持股比例 三合融创
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,43,44,share_transfer_flow|equity_snapshot,出资比例|股权结构|股权转让,,,,,action|amount_or_ratio|date|target_keyword,4,drop,direct_hit,,,issuer_structure,发行人股本情况,other_entity,post_event_structure_subject:深圳三协,no,,3,,797,1-1-44 深圳三协设立时的股权结构情况如下： 序号 姓名或名称 出资额（万元） 出资比例（%） 出资方式 德智高新 153.00 51.00 货币 陆宇君 87.00 29.00 货币 陈广武 60.00 20.00 货币 合计 300.00 100.00 - ②2019 年7 月，深圳三协第一次股权转让 2019 年7 月18 日，深圳三协召开股东会，作出决议，同意股东德智高新将其所持公司51%的 股权转让给朱南保。 同日，德智高新与朱南保就本次股权转让事宜签
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,44,45,subscription_flow|share_transfer_flow|equity_snapshot,出资比例|增加注册资本|股权结构|股权转让,,,,,action|amount_or_ratio|date|target_keyword,4,drop,direct_hit,,,issuer_structure,发行人股本情况,other_entity,post_event_structure_subject:深圳三协,no,,3,,838,1-1-45 合计 300.00 100.00 - ④2021 年5 月，深圳三协第三次股权转让 2021 年5 月10 日，深圳三协召开股东会，作出决议，同意股东卢娇娇将其所持公司25%的股 权转让给王洪波；同意股东朱南保将其所占公司5%的股权转让给王洪波；同意股东陈广武将其所 占公司2.5%的股权转让给王洪波。 同日，王洪波分别为卢娇娇、朱南保、陈广武就相应股权转让事宜签订《股权转让协议书》。 2021 年5 月27 日，深圳市市场监督管理局核准本次股权变更登记。 本次股权转让完成后，深圳三协的股权结构情况如下： 序号
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,45,46,subscription_flow|share_transfer_flow|equity_snapshot,出资比例|新增注册资本|股权结构|股权转让,,全资子公司,,,action|amount_or_ratio|date|target_keyword,-1,drop,direct_hit,,,issuer_structure,发行人股本情况,other_entity,post_event_structure_subject:深圳三协,no,,3,,772,1-1-46 2022 年10 月27 日，深圳市市场监督管理局核准本次股权变更登记。 本次股权转让完成后，深圳三协的股权结构情况如下： 序号 姓名 出资额（万元） 出资比例（%） 出资方式 朱南保 240.00 60.00 货币 王洪波 130.00 32.50 货币 陈广武 30.00 7.50 货币 合计 400.00 100.00 - ⑦2022 年11 月，深圳三协第五次股权转让 2022 年10 月26 日，深圳三协召开股东会，作出决议，同意股东王洪波将其所持公司32.5%的 股权转让给发行人全资子公司三合融创。 
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,46,47,share_transfer_flow|equity_snapshot,出资比例|股权结构|股权转让,,全资子公司,,,action|amount_or_ratio|date|target_keyword,-1,drop,direct_hit,,,issuer_structure,发行人股本情况,other_entity,post_event_structure_subject:深圳三协,no,,3,,926,1-1-47 2023 年8 月21 日，深圳三协召开股东会，作出决议，同意股东朱南保将其所持公司21.46%的 股权转让给三合融创。 2023 年8 月22 日，朱南保与三合融创就本次股权转让事宜签订《股权转让协议书》。 2023 年8 月29 日，深圳市市场监督管理局核准本次股权变更登记。 本次股权转让完成后，深圳三协的股权结构情况如下： 序号 姓名或名称 出资额（万元） 出资比例（%） 出资方式 三合融创 224.40 51.00 货币 朱南保 145.60 33.09 货币 黄晓彬 40.00 9.09 货币 陈广武 30.00 6.82 
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,49,50,equity_snapshot,持股比例|股东名称,三协电机,,,,amount_or_ratio|date|issuer_alias|target_keyword,-3,drop,direct_hit,,,issuer_structure,发行人股本情况,other_entity,other_entity_event_clause:新时代动力科技有限公司,no,,2,合并范围,1059," 10.02 重叠客户合计 发行人 - 9,135.99 10,489.38 5,923.51 占当期营业 收入的比例 - 21.75% 28.98% 20.63% 深圳三协 - 396.18 194.85 132.89 占当期营业 收入的比例 - 43.76% 31.31% 27.71% 注：1、重叠客户统计数据以客户单体口径为准；2、发行人与上述重叠客户销售金额为合并口径，2022 年度和2023 年1-8 月，发行人合并范围主体为三协电机、摩迩特、三合融创；2023 年9 月，深圳三协成为发行人控股公司，故 2023 年9-12 月，发行人合并范围主体为三协电机、摩迩特、三合融创、深圳三协、三正驱动、三协设备、新时代动 力和香港三协，为增加数据可比性，深圳三协向客户的销售收入在其纳入发行人合并范围后仍单独列示。 据上表，发行人和深圳三协向上述重叠客户销售的产品类别不同，发行人销售的主要为步进电 机、无刷电机等产品，深圳三协销售的主要为减速机、减速电机等产品，存在"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,50,51,equity_snapshot,持股比例,三协电机,关联交易,,,action|amount_or_ratio|date|issuer_alias|issuer_structure_heading|target_keyword,13,candidate,direct_hit,,,issuer_structure,发行人股本情况,issuer,issuer_structure_table_continuation,no,,5,,950,器材销 售；轴承、齿轮和传动部件销售；新能源原动设备销售；机械电气设备制 造；机械电气设备销售；轨道交通专用设备、关键系统及部件销售；电动 机制造；工业自动控制系统装置制造；软件开发；工业控制计算机及系统 制造；智能车载设备制造；智能车载设备销售；工业控制计算机及系统销 售；集成电路芯片及产品制造；集成电路芯片及产品销售；计算机软硬件 及外围设备制造（除依法须经批准的项目外，凭营业执照依法自主开展经 营活动） 股东构成 股东姓名/名称 持股比例 上海麦思拓电子科技有限公司 70.00% 三协电机 25.00% 吴俊华 5.00% 通驰电驱系公司与上海麦思拓电子科技有限公司、吴俊华于2023 年9 月12 日共同设立，公司 持股25%，自成立后无实际经营。基于公司整体战略布局考虑，为整合及优化公司组织架构和现有 资源配置，降低管理成本，提高公司整体运营效率，经与各方协商一致，拟将通驰电驱注销。2023 年11 月27 日，公司第二届董事会第十八次会议审议通过了《关于公司
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,54,55,equity_snapshot,持股数量,三协电机,对外投资情况|董事、监事、高级管理人员,,,amount_or_ratio|date|issuer_alias|target_keyword,-11,drop,direct_hit,,,,,other_entity,relationship_or_independence_statement,no,,2,关联关系,1098," 月至2018 年10 月，任常州市凯迪电器股份有限公司财务负责人；2018 年10 月至2020 年1 月， 先后担任江苏顺丰铝业有限公司财务总监、总经理助理；2020 年1 月至2020 年5 月，任常州市振 业塑料五金模具厂财务经理；2020 年5 月至2022 年2 月，任江苏古川机械有限公司财务总监；2022 年2 月至2023 年1 月，任常州市昊升电机股份有限公司总经理助理；2023 年2 月至2024 年9 月， 任常州三协电机股份有限公司证券事务代表；2024 年9 月至今，任三协电机董事会秘书。 （二） 直接或间接持有发行人股份的情况 姓名 职位 关系 直接持股数量 （股） 间接持股数 量（股） 无限售股数 量（股） 其中被质押 或冻结股数 盛祎 董事长、总经理 - 33,444,438.00 - 王进 董事 - - 865.00 薛小丽 董事、财务总监 - 207,000.00 - 盛松 董事 - 207,000.00 - 注：王进通过稳正景明、"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,61,62,share_transfer_flow,转让方,,承诺,,不转让或者委托他人管理|锁定期限,action|target_keyword,-8,drop,direct_hit,,,,,unclear,,no,,1,减持价格|锁定期满后,1163,7、本人在所持公司本次发行前已发行股份的锁定期满后两年内减持该等股票的，应符合相关 法律、法规的规定，减持价格将不低于公司发行价（自公司股票上市至其减持期间，公司如有派息、 送股、资本公积金转增股本、增发新股或配股等除权、除息事项，减持价格下限和股份数将相应进 行调整）。本人不因职务变更、离职等原因，而放弃履行本条承诺。 8、本人减持公司股份的方式应符合相关法律、法规、规章的规定，包括但不限于交易所集中 竞价交易方式、大宗交易方式、协议转让方式等。 9、本人如减持发行人股份，将严格遵守中国证券监督管理委员会、北交所届时适用的规则， 及时、准确地履行报告、预先披露及信息披露义务。本人所持股票在锁定期满后实施减持时，如中 国证券监督管理委员会、北交所对股票减持存在新增规则和要求的，本人将同时遵守该等规则和要 求。 10、若公司上市后涉嫌证券期货违法犯罪或重大违规行为的，自该行为被发现后6 个月内，本 人自愿限售直接或间接持有的股份；若公司上市后，本人涉嫌证券期货违法犯罪或
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,63,64,share_transfer_flow,转让方,,承诺|稳定股价,,,action|target_keyword,-5,drop,direct_hit,,,,,unclear,,no,,1,减持价格|锁定期满后,998,企业已作出的相关承诺，审慎制定股票减持计划。 6、本企业在所持公司本次发行前已发行股份的锁定期满后两年内减持该等股票的，应符合相 关法律、法规的规定，减持价格将不低于公司发行价（自公司股票上市至其减持期间，公司如有派 息、送股、资本公积金转增股本、增发新股或配股等除权、除息事项，减持价格下限和股份数将相 应进行调整）。 7、本企业减持公司股份的方式应符合相关法律、法规、规章的规定，包括但不限于交易所集 中竞价交易方式、大宗交易方式、协议转让方式等。 8、本企业如减持发行人股份，将严格遵守中国证券监督管理委员会、北交所届时适用的规则， 及时、准确地履行报告、预先披露及信息披露义务。本企业所持股票在锁定期满后实施减持时，如 中国证券监督管理委员会、北交所对股票减持存在新增规则和要求的，本企业将同时遵守该等规则 和要求。 9、若违反上述承诺减持公司股份的，本企业由此所得收益归发行人所有，且本企业承担相应 的法律责任，并在发行人的股东大会及中国证券监督管理委员会指定信息披露平
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,79,80,share_transfer_flow,股份转让,三协电机,关联交易|利润分配|承诺|违法违规,,,action|issuer_alias|target_keyword,-3,drop,direct_hit,,,,,unclear,,no,,1,关联方,1051,"起，本公司将减少与关联方的关联交易，避免与关联方发生不必要的关 联交易。 3、如本承诺被证明是不真实或未被遵守,本公司将要求相关关联方赔偿一切因此产生的直接和 间接损失。 4、公司不向关联方输送不当利益。 5、本公司确认本承诺函所载的每一项承诺均为可独立执行之承诺，任何一项承诺若被视为无 效或终止将不影响其他各项承诺的有效性。” ②控股股东、实际控制人承诺如下： “截至本承诺函出具之日，除已公开披露的关联交易以外，本人及本人关联方与常州三协电机 股份有限公司（以下简称“三协电机”）之间不存在其他任何依照法律法规和中国证券监督管理委 员会、全国中小企业股份转让系统有限责任公司的有关规定应披露而未披露的关联交易。 本人承诺不利用自身的地位及影响谋求三协电机及其控制的其他企业在业务合作等方面给予 本人及本人关联方优于市场第三方的权利；不利用自身的地位及影响谋求本人及本人关联方与三协 电机及其控制的其他企业达成交易的优先权利。 本人将严格按照《中华人民共和国公司法》、《中华人"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,80,81,share_transfer_flow,股份转让,三协电机,关联交易|利润分配|承诺|违法违规,,不得转让,action|issuer_alias|target_keyword,-7,drop,direct_hit,,,,,unclear,,no,,1,关联方,1123,司可以暂扣本人自公司应获取的分红（金额为本人未履行之补 偿金额）、可以停止发放本人的薪酬及津贴（金额为本人未履行之补偿金额），直至本人补充义务 完全履行。 上述承诺内容已经本人确认且为本人真实意思表示，本人自愿接受监管机构、自律组织及社会 公众和投资者的监督，积极采取合法措施履行上述承诺，若违反上述承诺，本人将依法承担相应责 任。” ③董监高（盛月瑶）承诺如下： “截至本承诺函出具之日，除已公开披露的关联交易以外，本人及本人关联方与常州三协电机 股份有限公司（以下简称“三协电机”）之间不存在其他任何依照法律法规和中国证券监督管理委 员会、全国中小企业股份转让系统有限责任公司的有关规定应披露而未披露的关联交易。 本人承诺不利用自身的地位及影响谋求三协电机及其控制的其他企业在业务合作等方面给予 本人及本人关联方优于市场第三方的权利；不利用自身的地位及影响谋求本人及本人关联方与三协 电机及其控制的其他企业达成交易的优先权利。 本人将严格按照《中华人民共和国公司法》《中华人民
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,84,85,share_transfer_flow,股份转让,三协电机,同业竞争|承诺,,不得转让,action|amount_or_ratio|issuer_alias|target_keyword,-13,drop,direct_hit,,,,,other_entity,other_entity_event_clause:司收购公司董事盛月瑶持有的公司关联方晟亿电气（上海）有限公司,no,,2,关联方|合并范围,781,1-1-85 有优先承租权，如续租则租赁期不少于10 年； 若产权瑕疵房产被征收、征用、拆迁、改变用途，本人将为三协电机及摩迩特在附近区域提供 备用厂房，并对其损失提供补偿。 如三协电机或摩迩特因租赁物业瑕疵导致其因此发生相关费用或损失，本人愿意在毋须三协电 机和/或摩迩特支付对价的情况下，无条件、自愿承担所有相关所有费用及/或相关的经济赔偿责任。” （7）关于股份减持的承诺 控股股东、实际控制人承诺如下： “自公司股票在全国中小企业股份转让系统挂牌（以下简称“本次挂牌”）之日起，本人持有 的公司股票分三批解除转让限制，每批解除转让限制的股票数量
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,91,92,company_establishment,公司设立,,,,,action|date|target_keyword,7,review,direct_hit,,,,,unclear,,no,,2,,719,1-1-92 公司采取目前的经营模式是基于公司所处行业竞争环境，结合自身竞争优劣势与多年经营管理经 验，符合公司实际情况与行业特点。 影响公司经营模式的关键因素包括行业政策与竞争格局、公司所处产业链的位置、下游客户生产 工艺发展及其需求、公司生产经营规模以及自身发展战略等。 报告期内，公司的经营模式和影响因素未发生重大变化，影响公司经营模式的关键因素在可预见 的一定时期内亦不会发生重大变化。 （三）公司设立以来主营业务、主要产品或服务、主要经营模式的演变情况 公司自成立以来，专注于控制类电机的技术研发和创新，打造多系列、多场景适用的电机产品， 根据下游客户不同应用场景的需求，设计、制造稳定、高效的运动控制电机，为客户提供完整、系统、 可靠的运动控制解决方案。公司围绕控制类电机搭建了完善的电机产品体系，该体系包括步进电机、 无刷电机、伺服电机产品及其配套的产品。 成立初期，公司主要产品为步进电机，2002 年起公司不断夯实产品基础，
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,138,139,equity_snapshot,持股数量|持股比例,三协电机,,,,amount_or_ratio|date|issuer_alias|target_keyword,8,candidate,direct_hit,,,,,unclear,,no,,2,,1189,月出生，无境外永久居留权，本科学历。2001 年8 月至2003 年10 月，在常州宝马集团公司常州电机电器总厂工作，任工程师；2003 年10 月至2008 年10 月， 在常州宝马前杨电机电器有限公司工作，任总工程师；2008 年10 月至2017 年8 月，在常州精纳电 机有限公司工作，历任技术部部长、公司董事兼总经理；2017 年8 月至2019 年4 月，在常州市金 杯控制电机有限公司工作，任工程师；2019 年4 月至今，在三协电机工作，历任技术总工、技术总 监；2021 年4 月至2022 年10 月，任三协电机监事；2023 年8 月至今，任三正驱动监事。 （2）吴春扣 吴春扣：中国国籍，男，1970 年3 月出生，无境外永久居留权，专科学历。1993 年7 月至2003 年9 月，在泰州航海电气总厂工作，任技术员；2003 年10 月至2007 年6 月，在常州多维电气股份 有限公司工作，任工程部副部长；2007 年7 月至2016 年6 月，在常州
