company_code,company_name,package_id,raw_event_family,event_title,pages,rule_predicted_type,rule_basis,suggested_human_type,human_event_type,type_match_after_confirmation,classification_source,classification_confidence,needs_human_confirmation,review_priority,classification_reason,existing_human_review_status,field_gold_created,reviewed_by,reviewed_at,source_excerpt,confirmation_status
920100,三协电机,920100_establishment_001,establishment,2002年11月7日有限公司成立日期概览,14|30,establishment_contribution,event_family:establishment,establishment_contribution,establishment_contribution,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:establishment；候选可能只提供日期，需确认是否足以构成事件,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:24:59,"[PAGE 14][PRIMARY] 有限公司成立日期2002年11月7日 [PAGE 30][SUPPORTING] 1-1-30第四节发行人基本情况一、发行人基本信息公司全称常州三协电机股份有限公司英文全称CHANGZHOU3XMOTIONTECHNOLOGIESCO.,LTD.证券代码873669证券简称三协电机统一社会信用代码91320405743730274F注册资本5,310.93万元法定代表人盛祎成立日期2002年11月7日办公地址江苏省常州市武进区潞城街道富民路218号5号楼注册地址江苏省常州市经济开发区富民路222号邮政编码213000电话号码0519-88776134传真号码0519-88776134电子信箱jiangxiang@3xmotion.net公司网址http://3xmotion.cn/负责信息披露和投资者关系的部门董事会办公室董事会秘书或者信息披露事务负责人江翔投资者联系电话0519-88776134经营范围电机、电器配件、电机驱动器、电子元器件及产品、机械配件制造、加工、销售；技术咨询和服务；自营和代理各类商品和技术的进出口业务（但国家禁止或限定企业经营的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务控制类电机的研发、制造、销售主要产品与服务项目步进电机、伺服电机和无刷电机及与其配套的产品二、发行人挂牌期间的基本情况（一）挂牌时间2022年2月28日（二）挂牌地点2022年1月25日，全国股转公司出具《关于同意常州三协电机股份有限公司股票在全国中小企业股份转让系统挂牌的函》（股转系统函〔2022〕193号）",USER_CONFIRMED
920100,三协电机,920100_historical_context_001,historical_context,历史股权代持解除汇总,39,historical_context,event_family:historical_context,historical_context,historical_context,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:historical_context；标题包含代持形成或解除，需确认主类型,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:25:03,[PAGE 39][PRIMARY] 发行人历史沿革中存在股权代持情况，具体情况参见公司挂牌时于全国股转系统披露的《常州三协电机股份有限公司公开转让说明书》。2021年3月，上述股权代持已解除，涉及代持各方不存在纠纷或潜在纠纷，上述股权代持情况不影响发行人股权有效性，不构成本次发行的实质性法律障碍。截至本招股说明书签署日，公司不存在股权代持的情况。,USER_CONFIRMED
920100,三协电机,920100_overall_conversion_001,overall_conversion,2018年9月29日整体变更设立股份公司日期概览,14|143,overall_conversion,title_keyword:整体变更/整体改制,overall_conversion,overall_conversion,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,title_keyword:整体变更/整体改制；候选可能只提供日期，需确认是否足以构成事件,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:25:09,[PAGE 14][PRIMARY] 股份公司成立日期2018年9月29日 [PAGE 143][SUPPORTING] 1-1-143第六节公司治理一、公司治理概况自整体变更为股份有限公司以来，公司按照《公司法》《证券法》等相关法律、法规、规章以及规范性文件的要求，已建立并逐步完善由股东大会、董事会、监事会、独立董事和高级管理人员组成的治理架构。公司建立了符合北交所上市公司治理规范性要求的《公司章程》《股东大会议事规则》《董事会议事规则》《监事会议事规则》《独立董事工作制度》《总经理工作细则》等基本制度。公司组织机构职责分工明确，相互配合，制衡机制有效运作，决策程序及议事规则透明、清晰、有效。公司三会能够切实履行职责，三会的召开及决议内容合法有效，不存在董事会或高级管理人员违反《公司法》及其他规定行使职权的情形。（一）股东大会制度的建立、健全及运行情况报告期内，公司共召开了16次股东大会。自股份公司成立以来，公司历次股东大会严格按照《公司法》《公司章程》及《股东大会议事规则》的规定履行了股东大会的召集、议事、表决等程序。股东大会的审议内容及签署均严格执行相关制度要求，不存在公司董事、监事、高级管理人员违反《公司章程》《股东大会议事规则》等规章制度规定行使职权的行为。公司建立了完善的股东大会制度并良好运行，维护了公司和股东的合法权益。（二）董事会制度的建立、健全及运行情况报告期内，公司共召开了33次董事会。自股份公司成立以来，公司历次董事会严格按照《公司法》《公司章程》及《董事会议事规则》的规定履行了董事会会议的通知、召开、表决等程序。董事会的审议内容及签署均严格执行相关制度要,USER_CONFIRMED
920100,三协电机,920100_subscription_flow_001,subscription_flow,2022年股票发行,31|32|250,capital_increase,event_family:subscription_flow,capital_increase,capital_increase,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:subscription_flow；已有字段级Gold支持,GOLD_CREATED,True,lzr,,"[PAGE 31][PRIMARY] 1、2022年股票发行2022年6月24日，公司召开第二届董事会第四次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2022年7月9日，公司召开2022年第一次临时股东大会，审议通过了上述议案。本次股票发行价格为4.48元/股，共发行普通股530.00万股，募集资金总额为2,374.40万元，募集资金用途为补充流动资金。2022年7月29日，全国股转公司就公司本次股票发行事项出具了《关于对常州三协电机股份 [PAGE 32][PRIMARY] 1-1-32有限公司股票定向发行无异议的函》（股转函〔2022〕1807号）。2022年8月15日，苏亚金诚出具《验资报告》（苏亚锡验[2022]7号），经审验，截至2022年8月9日，公司已收到稳正景明、长泽创投缴纳的出资款2,374.40万元。本次股票发行新增股份于2022年9月1日在股转系统挂牌并公开转让。 [PAGE 250][SUPPORTING] 1-1-2502021年12月31日本期变动2022年12月31日发行新股送股公积金转股其他小计股份总数3,000.00530.00---530.003,530.00科目具体情况及分析说明：2022年7月9日，常州三协电机股份有限公司2022年度第一次临时股东大会审议通过《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》，公司向稳正景明和长泽创投定向发行股票，发行股数为530万股，每股认购价格为4.48元/股。本次募集资金总额为2,374.40万元，以货币资金形式认缴，其中530.00万元计入注册资本，1,",BATCH_CONFIRMED_BY_STUDENT
920100,三协电机,920100_subscription_flow_002,subscription_flow,2023年股票发行,32|37|38|250,capital_increase,event_family:subscription_flow,capital_increase,capital_increase,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:subscription_flow,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:25:12,"[PAGE 32][PRIMARY] 2、2023年股票发行2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。 [PAGE 250][SUPPORTING] 1-1-2502021年12月31日本期变动2022年12月31日发行新股送股公积金转股其他小计股份总数3,000.00530.00---530.003,530.00科目具体情况及分析说明：2022年7月9日，常州三协电机股份有限公司2022年度第一次临时股东大会审议通过《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》，公司向稳正景明和长泽创投定向发行股票，发行股数为530万股，每股认购价格为4.48元/股。本次募集资金总额为2,374.40万元，以货",BATCH_CONFIRMED_BY_STUDENT
920116,星图测控,920116_equity_snapshot_001,equity_snapshot,招股说明书签署日发行人股权关系图,36,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:equity_snapshot；首轮人工审阅已标记需进一步核对,REVIEWED_NEEDS_FURTHER_WORK,False,lzr,2026-06-19T17:25:29,[PAGE 36][PRIMARY] 三、发行人的股权结构截至报告期末，公司的股权结构如下：,USER_CONFIRMED
920116,星图测控,920116_equity_snapshot_002,equity_snapshot,本次发行前后股本结构,46|47,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:equity_snapshot,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:25:33,"[PAGE 46][PRIMARY] （一）本次发行前后的股本结构情况 [PAGE 47][PRIMARY] 1-1-47截至本招股说明书签署日，公司总股本为82,500,000股，公司本次拟向不特定合格投资者公开发行不超过2,750.00万股（含本数，不含超额配售选择权）。发行人及主承销商将根据具体发行情况择机采用超额配售选择权，采用超额配售选择权发行的股票数量不超过本次发行股票数量的15%，即不超过412.50万股（含本数），包含采用超额配售选择权发行的股票数量在内，本次发行的股票数量不超过3,162.50万股（含本数）。根据截至本招股说明书签署日的公司股东持股情况，假设本次发行27,500,000股，发行前后公司的股本情况如下：序号股东名称本次发行前股权结构本次发行后股权结构持股数量（股）持股比例持股数量（股）持股比例1中科星图38,250,00046.36%38,250,00034.77%2策星九天23,450,78128.43%23,450,78121.32%3幸福一期9,174,21911.12%9,174,2198.34%4策星揽月4,125,0005.00%4,125,0003.75%5幸福二期3,000,0003.64%3,000,0002.73%6策星银河2,790,0003.38%2,790,0002.54%7策星逐日1,710,0002.07%1,710,0001.55%8本次发行股份--27,500,00025.00%合计82,500,000100.00%110,000,000100.00%",BATCH_CONFIRMED_BY_STUDENT
920116,星图测控,920116_equity_snapshot_003,equity_snapshot,本次发行前公司前十名股东情况,47,equity_snapshot,event_family:equity_snapshot,equity_snapshot,equity_snapshot,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:equity_snapshot；首轮人工审阅已标记需进一步核对,REVIEWED_NEEDS_FURTHER_WORK,False,lzr,2026-06-19T17:25:37,"[PAGE 47][PRIMARY] （二）本次发行前公司前十名股东情况序号股东姓名/名称担任职务持股数量（万股）限售数量（万股）股权比例（%）1中科星图-3,825.003,825.0046.362策星九天-2,345.082,345.0828.433幸福一期-917.42917.4211.124策星揽月-412.50412.505.005幸福二期-300.00300.003.646策星银河-279.00279.003.387策星逐日-171.00171.002.07合计-8,250.008,250.00100.00",USER_CONFIRMED
920116,星图测控,920116_establishment_001,establishment,有限公司设立及股权代持形成,33|48,establishment_contribution,event_family:establishment,establishment_contribution,establishment_contribution,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:establishment；标题包含代持形成或解除，需确认主类型,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:25:41,"[PAGE 48][PRIMARY] 1、代持基本情况2016年12月，四方股份、罗永红、王金林共同出资设立星图测控有限，其中，四方股份出资1,200万元（对应持有星图测控有限60%股权）；罗永红出资400万元（对应持有星图测控有限20%股权）；王金林出资400万元（对应持有星图测控有限20%股权）。罗永红、王金林于测控有限设立时所持有的全部股权分别系为牛威和吴功友代持。 [PAGE 33][SUPPORTING] 1-1-33第四节发行人基本情况一、发行人基本信息公司全称中科星图测控技术股份有限公司英文全称GeovisInsighterTechnologyCo.,Ltd.证券代码920116证券简称星图测控统一社会信用代码91610133MA6U0P572W注册资本82,500,000.00法定代表人牛威成立日期2016年12月14日办公地址中国（安徽）自由贸易试验区合肥市高新区望江西路900号中安创谷科技园一期A1栋35层注册地址中国（安徽）自由贸易试验区合肥市高新区望江西路900号中安创谷科技园一期A1栋35层邮政编码230031电话号码0551-68111566传真号码0551-68111566电子信箱xtck@geovis.com.cn公司网址www.spaceinsighter.com负责信息披露和投资者关系的部门证券法务部董事会秘书或者信息披露事务负责人张子航投资者联系电话0551-68111566经营范围一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；通信设备制造；导航终端制造；仪器仪表制造；计算机软硬件及外围设备制造；卫星技术综合应用系统",USER_CONFIRMED
920116,星图测控,920116_overall_conversion_001,overall_conversion,2022年整体变更设立股份公司,217|220,overall_conversion,title_keyword:整体变更/整体改制,overall_conversion,overall_conversion,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,title_keyword:整体变更/整体改制,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:25:45,"[PAGE 217][PRIMARY] 2022年11月24日，公司召开创立大会，审议通过与公司设立相关的议案并签署发起人协议，全体发起人一致同意以其各自拥有的星图测控有限经审计的净资产出资，以发起设立方式，将星图测控有限整体变更设立为股份公司；以经立信会计师审计的截至2022年9月30日的有限公司账面净资产8,131.50万元为折股依据，按照1.0842:1的比例折为股份公司股本，股本总额为7,500.00万元，每股1.00元，共计7,500.00万股，余下净资产631.50万元计入股份公司的资本公积，导致2022年末公司股本增加5,066.00万元。 [PAGE 220][SUPPORTING] 1-1-220单位：元项目2020年12月31日本期增加本期减少2021年12月31日法定盈余公积139,489.773,489,456.82-3,628,946.59任意盈余公积----合计139,489.773,489,456.82-3,628,946.59科目具体情况及分析说明：报告期各期末，公司盈余公积分别为362.89万元、358.46万元、851.36万元、851.36万元。2022年度，公司整体变更为股份有限公司，盈余公积在所有者权益内部结转，导致当期盈余公积余额下降。8、未分配利润单位：元项目2024年6月30日2023年12月31日2022年12月31日2021年12月31日调整前上期末未分配利润87,492,287.4229,793,365.2132,616,468.471,255,407.97调整期初未分配利润合计数----调整后期初未分配利润87,492,2",BATCH_CONFIRMED_BY_STUDENT
920116,星图测控,920116_share_transfer_flow_001,share_transfer_flow,股权代持解除转让,48,share_transfer,event_family:share_transfer_flow,share_transfer,share_transfer,True,AI-assisted draft; event type confirmed by student,medium,True,MEDIUM,event_family:share_transfer_flow；标题包含代持形成或解除，需确认主类型,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:25:48,[PAGE 48][PRIMARY] 2、代持解除情况2017年10月9日，星图测控有限的股东会作出决议，同意：（1）罗永红将其持有的星图测控有限20%股权（对应400万元认缴注册资本，其中12.50万元已实缴）转让予牛威；（2）王金林将其持有的星图测控有限20%股权（对应400万元认缴注册资本，其中12.50万元已实缴）转让予吴功友；（3）相应修改《公司章程》。罗永红与牛威、王金林与吴功友于2017年10月9日分别签署了《股权转让协议》，罗永红、王金林将其各自持有的星图测控有限20%股权分别转让予牛威、吴功友。鉴于罗永红、王金林所持公司股权均系为牛威和吴功友代持，本次股权转让系还原股权代持，故牛威、吴功友未向罗永红和王金林实际支付股权转让对价。星图测控有限于2017年10月25日就上述股权转让办理了工商变更登记手续。,USER_CONFIRMED
920116,星图测控,920116_subscription_flow_001,subscription_flow,报告期内一次股票定向发行,35|217|302,capital_increase,event_family:subscription_flow,capital_increase,capital_increase,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:subscription_flow,REVIEWED_NOT_SELECTED_FOR_FIELD_GOLD,False,lzr,2026-06-19T17:25:52,"[PAGE 35][PRIMARY] （八）报告期内发行融资情况公司于全国股转系统挂牌后，报告期内共进行过一次定向发行，具体情况如下：2023年3月28日，公司召开第一届董事会第六次会议，审议通过了《关于<中科星图测控技术股份有限公司2023年第一次股票定向发行说明书>的议案》《关于<中科星图测控技术股份有限公司2023年员工持股计划（草案）>的议案》等相关议案。同日，公司召开第一届监事会第三次会议，审议通过了《关于<中科星图测控技术股份有限公司2023年第一次股票定向发行说明书>的议案》《关于<中科星图测控技术股份有限公司2023年员工持股计划（草案）>的议案》等相关议案。2023年4月12日，公司召开2023年第三次临时股东大会，审议通过了《关于<中科星图测控技术股份有限公司2023年第一次股票定向发行说明书>的议案》《关于<中科星图测控技术股份有限公司2023年员工持股计划（草案）>的议案》等相关议案。2023年4月26日，全国股转公司印发《关于同意中科星图测控技术股份有限公司股票定向发行的函》（股转函〔2023〕876号）。本次股票发行股数为7,500,000股，每股价格为人民币6.30元，募集资金总额为47,250,000.00元。本次发行的具体情况如下：序号发行对象名称认购数量（股）认购金额（元）认购方式1策星银河2,790,00017,577,000.00现金2策星逐日1,710,00010,773,000.00现金3幸福二期3,000,00018,900,000.00现金合计7,500,00047,250,000.00-2023年5月9日，立信会计师出具《验资报",BATCH_CONFIRMED_BY_STUDENT
920116,星图测控,920116_subscription_flow_002,subscription_flow,"2020年9月增资至2,434.00万元",217,capital_increase,event_family:subscription_flow,capital_increase,capital_increase,True,"AI-assisted draft based on event_family, title, source_text and existing gold_coverage status",high,False,LOW,event_family:subscription_flow；已有字段级Gold支持,GOLD_CREATED,True,lzr,,"[PAGE 217][PRIMARY] 2020年9月30日，星图测控有限召开股东会并作出决议，同意星图测控有限的注册资本由2,000.00万元增至2,434.00万元，新增注册资本434.00万元全部由中科星图以货币形式认缴。就本次新增的434.00万元注册资本，中科星图以货币651.00万元认缴，其中434.00万元计入星图测控有限的实收资本，余下217.00万元计入资本公积，导致2020年末公司股本增加434.00万元。",BATCH_CONFIRMED_BY_STUDENT
